"","word1","word2","date","year","month","day","filename"
"1693","constant","inflow","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1694","maturing","investments","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1695","short","term","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1696","term","low","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1697","low","yield","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1698","yield","governments","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1699","appreciably","increase","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1700","single","system's","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1701","system's","program","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1702","cooperatives","choose","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1703","vast","investment","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1704","investment","operation","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1705","wall","street","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1706","space","permits","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1707","ellis","dream","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1708","dream","recently","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1709","recently","proposed","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1710","federal","government","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1711","government","build","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1712","potomac","river","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1713","river","project","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1714","tva","model","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1715","provide","boating","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1716","boating","swimming","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1717","swimming","picnicking","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1718","federal","hydroelectric","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1719","capital","community","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1720","potomac","paradise","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1721","deathless","fourth","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1722","fourth","branch","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1723","newsweek","july","1959-07-06",1959,7,6,"moley_perspective_AI_1.txt"
"1724","text","version","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1725","provided","image","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1726","image","note","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1727","perfect","accuracy","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1728","difficult","due","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1729","image","quality","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1730","potential","ocr","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1731","ocr","errors","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1732","original","column","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1733","column","structure","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1734","farm","expert","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1735","khrushchev","rose","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1736","agricultural","genius","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1737","mystical","henry","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1738","henry","wallace","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1739","wonderful","farm","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1740","farm","plans","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1741","jolly","slav","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1742","direct","methods","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1743","talents","henry","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1744","naïve","ideas","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1745","statistical","successes","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1746","ukrainian","village","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1747","agrarian","expert","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1748","collective","farms","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1749","vast","tracts","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1750","tracts","east","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1751","progressive","agriculture","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1752","foolhardy","venture","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1753","hardhanded","practical","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1754","practical","people","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1755","hostile","arid","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1756","arid","wastes","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1757","lord","nature","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1758","semi","desert","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1759","henry","wallace","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1760","deeply","religious","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1761","mystical","overtones","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1762","rain","falls","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1763","unjust","alike","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1764","time","heavily","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1765","mild","temperature","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1766","temperature","prevailed","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1767","stuff","grew","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1768","photographed","smiling","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1769","soviet","juggling","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1770","juggling","act","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1771","k's","rise","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1772","stalin's","death","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1773","sensational","announcement","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1774","announcement","soviet","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1775","soviet","russia","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1776","fewer","cattle","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1777","czarist","russia","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1778","russia","specialists","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1779","specialists","pondered","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1780","astonishing","assertion","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1781","classified","cows","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1782","statistically","transformed","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1783","transformed","horned","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1784","horned","cattle","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1785","statistical","pigs","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1786","mares","resumed","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1787","bovine","classification","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1788","khrushchev","propaganda","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1789","propaganda","duly","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1790","duly","capitalized","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1791","miracle","wallace","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1792","cross","breeding","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1793","farm","plans","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1794","miracle","belongs","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1795","soviet","boast","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1796","american","army","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1797","army","officer","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1798","double","jointed","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1799","jointed","illustrated","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1800","russian","officer","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1801","immediately","consigned","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1802","tokyo","hospital","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1803","hospital","readers","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1804","window","ledge","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1805","behavior","pattern","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1806","russian","trait","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1807","k's","travels","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1808","frol","kozlov","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1809","deputy","premier","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1810","premier","visited","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1811","middle","west","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1812","west","newsweek's","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1813","newsweek's","harry","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1814","harry","homewood","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1815","soviet","photographers","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1816","dairy","farm","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1817","grundy","county","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1818","county","illinois","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1819","standard","comment","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1820","farmer's","milkhouse","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1821","fever","heat","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1822","stand","automatic","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1823","automatic","milker","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1824","stainless","steel","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1825","steel","collecting","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1826","collecting","tank","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1827","photographed","amid","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1828","american","achievement","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1829","department","explained","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1830","soviet","reporters","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1831","reporters","threw","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1832","confidence","ah","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1833","ah","communism","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1834","ad","lib","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1835","instinctively","reveal","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1836","future","reflection","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1837","newsweek","september","1959-09-28",1959,9,28,"moley_perspective_AI_3.txt"
"1838","extracted","text","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1839","provided","image","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1840","image","quality","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1841","ocr","limitations","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1842","minor","inaccuracies","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1843","registered","u.s","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1844","u.s","patent","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1845","patent","office","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1846","monumental","sweep","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1847","election","offers","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1848","ful","lessons","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1849","american","political","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1850","political","par","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1851","politically","active","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1852","active","labor","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1853","argued","americans","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1854","political","phantoms","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1855","liberal","wing","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1856","discredited","appeals","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1857","social","services","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1858","services","housing","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1859","educational","novelties","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1860","multiplying","production","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1861","government","spending","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1862","american","liberal","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1863","economists","offer","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1864","false","elixir","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1865","british","socialists","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1866","american","liberals","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1867","antiquated","concepts","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1868","british","electorate","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1869","electorate","weary","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1870","ideas","rejected","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1871","local","organization","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1872","political","labor","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1873","labor","unions","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1874","british","socialists","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1875","socialists","alike","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1876","alike","en","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1877","class","division","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1878","class","appeal","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1879","appeal","utterly","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1880","utterly","failed","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1881","growing","middle","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1882","class","struggle","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1883","american","workers","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1884","conservative","dem","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1885","ise","liberal","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1886","liberal","democrats","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1887","produces","apathy","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1888","potential","voters","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1889","british","conservatives","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1890","committed","socialists","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1891","potential","voters","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1892","conservatives","fought","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1893","fought","hard","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1894","hit","hard","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1895","soft","appeal","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1896","appeal","tranquilizes","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1897","definable","choice","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1898","hard","hitting","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1899","hitting","produces","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1900","produces","excitement","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1901","solidly","conserva","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1902","radical","vote","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1903","conservative","democrats","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1904","strong","active","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1905","active","local","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1906","local","organization","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1907","brought","victory","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1908","efficient","party","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1909","party","organization","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1910","organization","built","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1911","lord","woolton","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1912","mythical","national","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1913","national","level","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1914","conservative","organiza","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1915","sionally","trained","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1916","eighteen","months","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1917","neglected","london","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1918","comprises","constit","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1919","party","machinery","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1920","machinery","centers","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1921","maintaining","party","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1922","party","vigor","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1923","election","campaign","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1924","complete","records","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1925","servative","candidate","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1926","candidate","defeated","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1927","tive","candidate","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1928","public","opinion","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1929","opinion","polls","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1930","wide","publicity","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1931","election","proved","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1932","voters","increases","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1933","polling","business","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1934","terrible","fiascoes","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1935","fashioned","local","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1936","call","switch","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1937","switch","offs","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1938","offs","macmillan","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1939","short","personal","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1940","personal","appeal","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1941","appeal","based","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1942","british","people","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1943","newsweek","october","1959-10-26",1959,10,26,"moley_perspective_AI_4.txt"
"1944","text","version","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1945","provided","image","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1946","original","formatting","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1947","formatting","including","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1948","including","separating","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1949","minor","inconsistencies","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1950","inconsistencies","due","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1951","image","quality","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1952","ocr","limitations","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1953","labor","party","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1954","political","revolution","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1955","quietly","moving","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1956","western","allies","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1957","tourist","trade","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1958","trade","west","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1959","west","germany","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1960","earlier","article","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1961","julius","hirsch","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1962","economic","miracle","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1963","socialist","party","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1964","social","democrats","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1965","month","renounced","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1966","renounced","marxism","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1967","anachronism","italy","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1968","considerable","poverty","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1969","safely","governed","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1970","christian","democrats","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1971","british","labor","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1972","labor","party","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1973","lord","woolton","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1974","recently","published","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1975","published","memoirs","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1976","labor","party","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1977","class","party","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1978","class","distinctions","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1979","workers","nationalization","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1980","class","struggle","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1981","government","ownership","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1982","ownership","fade","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1983","past","leaving","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1984","leaving","hugh","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1985","hugh","gaitskell","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1986","practical","colleagues","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1987","ill","assorted","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1988","assorted","lot","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1989","british","election","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1990","actual","fourth","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1991","fourth","rejection","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1992","fat","majority","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1993","dozen","labor's","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1994","wholly","abnormal","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1995","abnormal","manifestation","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1996","weariness","impatience","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1997","nation","eviscerated","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1998","forthcoming","conference","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"1999","labor","party","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"2000","internal","malaise","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"2001","component","elements","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"2002","ill","assorted","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"2003","assorted","lot","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"2004","armchair","doctrinaire","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"2005","doctrinaire","fabians","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"2006","shaw","economists","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"2007","webbs","bitter","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"2008","bitter","haters","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"2009","aneurin","bevan","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"2010","bevan","trade","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"2011","trade","unionists","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"2012","unionists","welfare","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"2013","welfare","workers","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"2014","workers","amateur","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"2015","amateur","university","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"2016","university","intellectuals","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"2017","prostrate","liberal","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"2018","liberal","party","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"2019","ill","fitted","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"2020","major","alternative","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"2021","liberals","led","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"2022","offered","differences","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"2023","wide","similarity","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"2024","purpose","permitted","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"2025","governing","britain","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"2026","parliamentary","minority","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
"2027","function","similar","1959-11-30",1959,11,30,"moley_perspective_AI_5.txt"
